x_train,y_train
0.9917886909438541,50.09554173003679
1.7309845931182268,56.165083708155336
1.915057370307343,78.44991606388555
1.0410782729939405,35.00045154781381
1.4119025256077273,45.88590235825855
0.5412216181091092,37.7613050609572
1.481209605940176,60.554771657597314
1.6498914073581414,66.25906083893385
1.8841530315449981,65.86423168804552
0.2423583627364574,24.157595269899854
1.6170114216552003,55.659526691128384
0.22506642798366983,25.150597201230404
0.12031287114333677,35.96920465087094
0.7876772409217115,40.702172419259426
1.7459572232205325,72.69156677214903
1.1947006612880704,54.25491897843075
0.8584125036578535,31.24771744438095
1.7223206758712393,54.915187494679614
0.9922814915502371,49.334817045878594
1.6768514508894723,68.10121483633041
1.1623223639404552,51.4275864196168
1.0268159920494415,46.63074093221677
1.4914875065866444,62.14792126898591
0.7946745298436816,46.717162899903215
1.3126396883790619,47.18325968838733
0.9782738261574391,43.75573232069412
0.9301140551869467,35.39652086222403
1.5274865998651033,58.01919146789024
0.44897555850723103,25.42531508367517
0.7323830860503512,41.88285371206978
0.9844000853314976,34.88198794148569
0.09150820168797756,23.296637139037472
0.43456935538794905,42.56552424371692
0.8348833822581725,47.198673598335716
1.34920314389174,51.83416108003611
0.06015994935157232,31.226333351293217
0.6591004156470849,29.74649348805594
1.2553006548721057,40.7833641271179
1.0014989840800699,48.676104693874926
0.842900323600726,46.103790133706646
0.9873306227683563,49.70382268931371
1.083639786953916,36.37681560665552
0.8768259459822572,44.153599734672845
0.07009878219060384,38.20408542413294
0.6942497186275134,28.43462625721804
0.9405850815423134,48.87828878461087
1.2484379037806226,51.59695874905157
0.8717870780259454,36.64726984151448
0.16986042344736796,22.92650213954602
1.4607542571822172,55.15191340087968
0.09401512135487476,37.5416843246346
0.5452051215341063,35.399972873110926
0.7732668308669439,31.844136690218054
0.5611314587127119,39.95276309711327
1.8616659911802194,74.66589392375587
0.2722583666108296,36.91678752536585
0.1837211160958396,35.310673504237585
1.108320344948797,45.116486286448264
0.47910833370896255,40.48231126169039
0.5519329379733291,25.390137498629052
0.962233523349745,41.644118513528575
0.28414850167477135,29.60161499112865
0.13547799988644238,28.055217437766387
0.6933425912417146,30.61570926725731
0.08786548034913166,21.18078070217697
1.9734885045992374,77.99377981310131
0.5183887274475665,29.24579730112298
1.2800998936259564,39.9274469280149
0.6246739163079056,42.88527992423742
0.8298166108013925,37.5283958053739
0.047232965135860505,31.85510009006541
0.9597492855538634,35.27690151607844
0.2124926855447764,33.7460734228098
0.28856848482347774,40.12967857717952
1.0160683349895006,47.30177663050705
0.8968102439524894,49.68856992964312
1.5102196198637485,50.92116528691494
0.8789851815942049,45.076395945891875
0.2889425901763556,34.17404711567662
1.0844389836957977,46.9000307703711
0.25571037003032293,29.802709209842146
0.8918351307567787,45.40380494671477
1.367158859127842,45.937220875519834
0.6908698873001595,46.899660862507545
0.4652071770761341,38.79038195484779
1.5154871244217536,46.44394440117359
1.4958338085574956,55.56434526774029
0.2546184900398685,41.74927178547141
1.895355808245144,63.42753440175316
1.9379524331071922,75.80759846940612
1.0768620733093817,51.72023748554195
1.242714953970083,57.04073640027956
0.2752889472139237,33.35434044380415
0.30943296426809935,28.999001656892233
0.5229161864017564,40.411209243564045
0.30886526899807887,40.74331119409492
0.6063634375239113,35.40388023976023
0.16582831328114556,29.77255870975222
1.2347497423746294,57.189594351180666
0.13002094837795197,34.379178772853166
